country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
IRQ,2017,Housing,All,Core,86.4499166133631,86.4499166133631,100
IRQ,2018,Housing,All,Core,86.4499166133631,86.4499166133631,100
ISL,2007,Housing,All,Core,98.0225479790664,98.0225479790664,100
ISL,2008,Housing,All,Core,98.0189988634102,98.0189988634102,100
ISL,2009,Housing,All,Core,98.0868465876265,98.0868465876265,100
ISL,2010,Housing,All,Core,98.1167827338498,98.1167827338498,100
ISL,2011,Housing,All,Core,98.1020682919607,98.1020682919607,100
ISL,2012,Housing,All,Core,98.0947590019776,98.0947590019776,100
ISL,2013,Housing,All,Core,98.0648652420915,98.0648652420915,100
ISL,2014,Housing,All,Core,98.055155193801,98.055155193801,100
ISL,2015,Housing,All,Core,98.0198658437749,98.0198658437749,100
ISL,2016,Housing,All,Core,97.9697400020145,97.9697400020145,100
ISL,2017,Housing,All,Core,97.9479362795608,97.9479362795608,100
ISL,2018,Housing,All,Core,97.9479362795608,97.9479362795608,100
ISR,2007,Housing,All,Core,99.9999964729961,99.9999964729961,100
ISR,2008,Housing,All,Core,100,100,100
ISR,2009,Housing,All,Core,100,100,100
ISR,2010,Housing,All,Core,100,100,100
ISR,2011,Housing,All,Core,100,100,100
ISR,2012,Housing,All,Core,99.9999967232727,99.9999967232727,100
ISR,2013,Housing,All,Core,99.9999967387361,99.9999967387361,100
ISR,2014,Housing,All,Core,99.9999967595611,99.9999967595611,100
ISR,2015,Housing,All,Core,100,100,100
ISR,2016,Housing,All,Core,99.9999989411565,99.9999989411565,100
ISR,2017,Housing,All,Core,100,100,100
ISR,2018,Housing,All,Core,100,100,100
ITA,2007,Housing,All,Core,95.7888959018065,95.7888959018065,100
ITA,2008,Housing,All,Core,95.7765603617467,95.7765603617467,100
ITA,2009,Housing,All,Core,95.8518999065303,95.8518999065303,100
ITA,2010,Housing,All,Core,95.7788595615142,95.7788595615142,100
ITA,2011,Housing,All,Core,95.7230319655802,95.7230319655802,100
ITA,2012,Housing,All,Core,95.7481217666328,95.7481217666328,100
ITA,2013,Housing,All,Core,95.7681248842015,95.7681248842015,100
ITA,2014,Housing,All,Core,95.7451159721693,95.7451159721693,100
ITA,2015,Housing,All,Core,95.7287933286311,95.7287933286311,100
ITA,2016,Housing,All,Core,95.7001535722869,95.7001535722869,100
ITA,2017,Housing,All,Core,95.6639274538475,95.6639274538475,100
ITA,2018,Housing,All,Core,95.6639274538475,95.6639274538475,100
JAM,2007,Housing,All,Core,80.4010848437774,80.4010848437774,100
JAM,2008,Housing,All,Core,80.7313069552355,80.7313069552355,100
JAM,2009,Housing,All,Core,81.3532383521385,81.2226704332304,99.8442284384531
JAM,2010,Housing,All,Core,81.7270488486888,81.5260282187265,99.760336625792
JAM,2011,Housing,All,Core,81.8440579464727,81.6846039236641,99.8095123777017
JAM,2012,Housing,All,Core,82.1509938291514,81.9496400614771,99.7594639645871
JAM,2013,Housing,All,Core,82.3709196477621,82.1668580113505,99.7560167895523
JAM,2014,Housing,All,Core,82.6940464712786,82.4937440205639,99.7609417479571
JAM,2015,Housing,All,Core,82.9993347836248,82.8117581979068,99.7764907034505
JAM,2016,Housing,All,Core,83.2708490777245,83.1127704102311,99.811873589002
JAM,2017,Housing,All,Core,83.2565396194079,83.1158556536061,99.8326261636143
JAM,2018,Housing,All,Core,83.2565396194079,83.1158556536061,99.8326261636143
JOR,2007,Housing,All,Core,95.875256667066,95.875256667066,100
JOR,2008,Housing,All,Core,95.811810877952,95.811810877952,100
JOR,2009,Housing,All,Core,95.7932690712213,95.7932690712213,100
JOR,2010,Housing,All,Core,95.829287926004,95.829287926004,100
JOR,2011,Housing,All,Core,95.8573410929736,95.8573410929736,100
JOR,2012,Housing,All,Core,95.8895462399408,95.8895462399408,100
JOR,2013,Housing,All,Core,95.9100688083334,95.9100688083334,100
JOR,2014,Housing,All,Core,95.9013361459015,95.9013361459015,100
JOR,2015,Housing,All,Core,95.8520106778891,95.8520106778891,100
JOR,2016,Housing,All,Core,95.7973838342734,95.7973838342734,100
JOR,2017,Housing,All,Core,95.7272575633458,95.7272575633458,100
JOR,2018,Housing,All,Core,95.7272575633458,95.7272575633458,100
JPN,2007,Housing,All,Core,98.0176195355009,98.0176195355009,100
JPN,2008,Housing,All,Core,98.0611920142112,98.0611920142112,100
JPN,2009,Housing,All,Core,98.1449676658247,98.1449676658247,100
JPN,2010,Housing,All,Core,98.1396049303538,98.1396049303538,100
JPN,2011,Housing,All,Core,98.171266939144,98.171266939144,100
JPN,2012,Housing,All,Core,98.1890159688693,98.1890159688693,100
JPN,2013,Housing,All,Core,98.2029327095578,98.2029327095578,100
JPN,2014,Housing,All,Core,98.2314854531198,98.2314854531198,100
JPN,2015,Housing,All,Core,98.253223558488,98.253223558488,100
JPN,2016,Housing,All,Core,98.28114814576,98.28114814576,100
JPN,2017,Housing,All,Core,98.2952878202763,98.2952878202763,100
JPN,2018,Housing,All,Core,98.2952878202763,98.2952878202763,100
KAZ,2007,Housing,All,Core,77.2218706860872,77.2218706860872,100
KAZ,2008,Housing,All,Core,78.3256975169825,78.3256975169825,100
KAZ,2009,Housing,All,Core,79.7576136907753,79.7576136907753,100
KAZ,2010,Housing,All,Core,80.6371228804079,80.6371228804079,100
KAZ,2011,Housing,All,Core,81.575491600571,81.575491600571,100
KAZ,2012,Housing,All,Core,82.7650049685772,82.7650049685772,100
KAZ,2013,Housing,All,Core,83.9062856693929,83.9062856693929,100
KAZ,2014,Housing,All,Core,85.1687658858574,85.1687658858574,100
KAZ,2015,Housing,All,Core,86.6620049316333,86.6620049316333,100
KAZ,2016,Housing,All,Core,88.1837409260564,88.1837409260564,100
KAZ,2017,Housing,All,Core,89.586299225577,89.586299225577,100
KAZ,2018,Housing,All,Core,89.586299225577,89.586299225577,100
KEN,2007,Housing,All,Core,32.6366723321281,28.4279238789553,86.836658208305
KEN,2008,Housing,All,Core,32.7313975077071,28.2763839642367,86.139198359512
KEN,2009,Housing,All,Core,32.503251460003,28.1204519274693,86.2788727394256
KEN,2010,Housing,All,Core,31.790835836079,27.9606037390909,87.7225746645632
KEN,2011,Housing,All,Core,31.3116006493106,27.7979927473162,88.5591079858625
KEN,2012,Housing,All,Core,30.9703855514488,27.6323539019407,89.0128104563243
KEN,2013,Housing,All,Core,30.5244813108174,27.4641159521397,89.7740398916068
KEN,2014,Housing,All,Core,30.124163282144,27.292797365329,90.4097472735749
KEN,2015,Housing,All,Core,29.70077015249,27.1186061838936,91.122744836601
KEN,2016,Housing,All,Core,29.2716438307472,26.9415073928425,91.8634883348088
KEN,2017,Housing,All,Core,28.9175452352191,26.761482531572,92.374816420758
KEN,2018,Housing,All,Core,28.9175452352191,26.761482531572,92.374816420758
KGZ,2007,Housing,All,Core,79.3302116969975,73.2418061803179,91.3178200815479
KGZ,2008,Housing,All,Core,79.1126985217568,74.2526338918366,92.8760180471497
KGZ,2009,Housing,All,Core,79.951760242013,75.2743072837493,93.2192436973494
KGZ,2010,Housing,All,Core,81.4086487594531,76.3115572304711,92.8702321485168
KGZ,2011,Housing,All,Core,81.744432398397,77.3639558789185,93.8138760400969
KGZ,2012,Housing,All,Core,83.2394209688804,78.4310219508397,93.4568060352622
KGZ,2013,Housing,All,Core,82.9631771882768,79.5116504342275,95.1072379231113
KGZ,2014,Housing,All,Core,83.7823576727885,80.5556655951087,95.4700537108179
KGZ,2015,Housing,All,Core,84.5702788306866,81.4298886466387,95.6755826247634
KGZ,2016,Housing,All,Core,85.3836628055563,82.3054765955904,95.8573115716061
KGZ,2017,Housing,All,Core,85.2191221341325,82.312454348765,96.0740152793767
KGZ,2018,Housing,All,Core,85.2191221341325,82.312454348765,96.0740152793767
KHM,2007,Housing,All,Core,48.1139625352593,37.7023774766443,79.165802014064
KHM,2008,Housing,All,Core,49.7296270162426,39.8390473430823,80.8639908893258
KHM,2009,Housing,All,Core,52.7672128412191,42.0750686194653,80.3924776512995
KHM,2010,Housing,All,Core,54.6029661585682,44.3327805721241,81.79178737135
KHM,2011,Housing,All,Core,56.2362466391521,46.6118441603951,83.4366669711565
KHM,2012,Housing,All,Core,57.849300100041,48.9119190263695,85.0513813211508
KHM,2013,Housing,All,Core,59.4778696205608,51.2322870269061,86.5865282868728
KHM,2014,Housing,All,Core,61.1610653983747,53.5733148751152,87.9914534326583
KHM,2015,Housing,All,Core,62.8735129577988,55.9342757137448,89.3083183475319
KHM,2016,Housing,All,Core,64.5978276942472,58.3147904780367,90.5664052347899
KHM,2017,Housing,All,Core,65.8514312327306,60.2377629898877,91.7261515976242
KHM,2018,Housing,All,Core,65.8514312327306,60.2377629898877,91.7261515976242
KIR,2007,Housing,All,Core,59.1515783375148,42.4679986547141,72.3096501032515
KIR,2008,Housing,All,Core,62.4478864079797,43.6980894998194,70.43361426131
KIR,2009,Housing,All,Core,64.7232185485256,44.9188974090376,69.8313688348396
KIR,2010,Housing,All,Core,67.6934692101923,46.1304223823687,68.537426990821
KIR,2011,Housing,All,Core,69.5134122683508,47.3326644198126,68.4679663385236
KIR,2012,Housing,All,Core,69.8723595467478,48.5256185213693,69.835687742393
KIR,2013,Housing,All,Core,70.387373798413,49.7092946870389,71.0162585750561
KIR,2014,Housing,All,Core,72.9577442754956,50.8836879168214,70.1119922460973
KIR,2015,Housing,All,Core,71.0312840581622,52.0487982107167,73.6890585771388
KIR,2016,Housing,All,Core,71.2407778133005,53.204625568725,75.1071124851233
KIR,2017,Housing,All,Core,72.9740612563941,54.351169990846,74.8909953586394
KIR,2018,Housing,All,Core,72.9740612563941,54.351169990846,74.8909953586394
KNA,2007,Housing,All,Core,88.7381973173729,88.7381973173729,100
KNA,2008,Housing,All,Core,89.2492096459675,89.2492096459675,100
KNA,2009,Housing,All,Core,90.2515787368669,90.2515787368669,100
KNA,2010,Housing,All,Core,90.3160654320362,90.3160654320362,100
KNA,2011,Housing,All,Core,90.274619278989,90.274619278989,100
KNA,2012,Housing,All,Core,90.4128550755656,90.4128550755656,100
KNA,2013,Housing,All,Core,90.220628090667,90.220628090667,100
KNA,2014,Housing,All,Core,90.220628090667,90.220628090667,100
KNA,2015,Housing,All,Core,90.220628090667,90.220628090667,100
KNA,2016,Housing,All,Core,90.220628090667,90.220628090667,100
KNA,2017,Housing,All,Core,90.220628090667,90.220628090667,100
KNA,2018,Housing,All,Core,90.220628090667,90.220628090667,100
KOR,2007,Housing,All,Core,97.4039866288857,97.4039866288857,100
KOR,2008,Housing,All,Core,97.5722419534831,97.5722419534831,100
KOR,2009,Housing,All,Core,97.7661604362787,97.7661604362787,100
KOR,2010,Housing,All,Core,97.9023654167752,97.9023654167752,100
KOR,2011,Housing,All,Core,98.0799457969116,98.0799457969116,100
KOR,2012,Housing,All,Core,98.272015045869,98.272015045869,100
KOR,2013,Housing,All,Core,98.4622376642744,98.4622376642744,100
KOR,2014,Housing,All,Core,98.6592887433704,98.6592887433704,100
KOR,2015,Housing,All,Core,98.863753896777,98.863753896777,100
KOR,2016,Housing,All,Core,99.0724237764389,99.0724237764389,100
KOR,2017,Housing,All,Core,99.2860570776868,99.2860570776868,100
KOR,2018,Housing,All,Core,99.2860570776868,99.2860570776868,100
KWT,2007,Housing,All,Core,100,100,100
KWT,2008,Housing,All,Core,100,100,100
KWT,2009,Housing,All,Core,100,100,100
KWT,2010,Housing,All,Core,100,100,100
KWT,2011,Housing,All,Core,100,100,100
KWT,2012,Housing,All,Core,100,100,100
KWT,2013,Housing,All,Core,100,100,100
KWT,2014,Housing,All,Core,100,100,100
KWT,2015,Housing,All,Core,100,100,100
KWT,2016,Housing,All,Core,100,100,100
KWT,2017,Housing,All,Core,100,100,100
KWT,2018,Housing,All,Core,100,100,100
LAO,2007,Housing,All,Core,41.7188375913829,38.9064825158531,92.4101995550046
LAO,2008,Housing,All,Core,44.5837641887951,42.0734385276836,93.6345425829355
LAO,2009,Housing,All,Core,47.5239608090591,45.3179948785325,94.7361218159858
LAO,2010,Housing,All,Core,50.365911635664,48.4710601613229,95.7528789690565
LAO,2011,Housing,All,Core,53.2162720673552,51.3897529367546,96.2463086262893
LAO,2012,Housing,All,Core,56.1502098101952,54.4137218142898,96.7127482111385
LAO,2013,Housing,All,Core,59.1713589866773,57.5453655491794,97.1528891872916
LAO,2014,Housing,All,Core,62.3325018080463,60.8192554398218,97.5414565125564
LAO,2015,Housing,All,Core,65.6293297487328,64.2319155142644,97.8872193241463
LAO,2016,Housing,All,Core,69.0542676350707,67.7782753421091,98.1996447939594
LAO,2017,Housing,All,Core,72.1213932643441,70.9910616562843,98.4886940551909
LAO,2018,Housing,All,Core,72.1213932643441,70.9910616562843,98.4886940551909
LBN,2007,Housing,All,Core,76.8157741017382,76.8157741017382,100
LBN,2008,Housing,All,Core,77.4623879929589,77.4623879929589,100
LBN,2009,Housing,All,Core,78.1982343028039,78.1982343028039,100
LBN,2010,Housing,All,Core,79.3943840038105,79.3943840038105,100
LBN,2011,Housing,All,Core,81.4209578724659,81.4209578724659,100
LBN,2012,Housing,All,Core,83.3917805041599,83.3917805041599,100
LBN,2013,Housing,All,Core,85.2675425691171,85.2675425691171,100
LBN,2014,Housing,All,Core,87.1505180470997,87.1505180470997,100
LBN,2015,Housing,All,Core,89.0416077018314,89.0416077018314,100
LBN,2016,Housing,All,Core,90.6966341505746,90.6966341505746,100
LBN,2017,Housing,All,Core,92.1252421483676,92.1252421483676,100
LBN,2018,Housing,All,Core,92.1252421483676,92.1252421483676,100
LBR,2007,Housing,All,Core,24.9531456850495,12.0972535024757,48.3793747662889
LBR,2008,Housing,All,Core,24.6333915091187,12.391847414612,50.1737336537281
LBR,2009,Housing,All,Core,24.8506782330276,12.6902495222507,50.929129920256
LBR,2010,Housing,All,Core,24.7316380021183,12.9926750707965,52.3823042553355
LBR,2011,Housing,All,Core,24.0099074050098,13.2995225784438,55.207235944275
LBR,2012,Housing,All,Core,23.4006013195493,13.6107026305722,57.9571786182642
LBR,2013,Housing,All,Core,22.7323523648244,13.9267837844662,61.0399624335289
LBR,2014,Housing,All,Core,23.6582571346483,14.2476717046143,60.0324866761005
LBR,2015,Housing,All,Core,24.7883956751674,14.5737638691214,58.6370328483296
LBR,2016,Housing,All,Core,26.4219006615291,14.9053085926618,56.2958616001438
LBR,2017,Housing,All,Core,27.0401060526959,15.2421688497226,56.2687364102497
LBR,2018,Housing,All,Core,27.0401060526959,15.2421688497226,56.2687364102497
LBY,2007,Housing,All,Core,84.2434910137685,84.2434910137685,100
LBY,2008,Housing,All,Core,84.8563372788149,84.8563372788149,100
LBY,2009,Housing,All,Core,85.6817892914141,85.6817892914141,100
LBY,2010,Housing,All,Core,86.1473287085507,86.1473287085507,100
LBY,2011,Housing,All,Core,91.5133690159055,90.9105050323113,99.2829891679945
LBY,2012,Housing,All,Core,88.5257780683929,88.5257780683929,100
LBY,2013,Housing,All,Core,89.9016347896513,89.9016347896513,100
LBY,2014,Housing,All,Core,91.6656907920405,91.6656907920405,100
LBY,2015,Housing,All,Core,92.5779873891769,92.5779873891769,100
LBY,2016,Housing,All,Core,93.2169206239204,93.2169206239204,100
LBY,2017,Housing,All,Core,92.480256009327,92.480256009327,100
LBY,2018,Housing,All,Core,92.480256009327,92.480256009327,100
LCA,2007,Housing,All,Core,81.3425975057947,81.3425975057947,100
LCA,2008,Housing,All,Core,82.1382736684377,82.1382736684377,100
LCA,2009,Housing,All,Core,83.5490965893699,83.5490965893699,100
LCA,2010,Housing,All,Core,84.6092419757486,84.6092419757486,100
LCA,2011,Housing,All,Core,85.3766853031256,85.3766853031256,100
LCA,2012,Housing,All,Core,86.4630448968023,86.4630448968023,100
LCA,2013,Housing,All,Core,87.5567733943502,87.5567733943502,100
LCA,2014,Housing,All,Core,87.6731110386423,87.6731110386423,100
LCA,2015,Housing,All,Core,87.7722805405573,87.7722805405573,100
LCA,2016,Housing,All,Core,87.5756008987631,87.5756008987631,100
LCA,2017,Housing,All,Core,87.4033129425238,87.4033129425238,100
LCA,2018,Housing,All,Core,87.4033129425238,87.4033129425238,100
LKA,2007,Housing,All,Core,76.1578443797919,75.43904461713,98.9144147317429
LKA,2008,Housing,All,Core,76.7221164337924,76.1641810247478,99.165681240744
LKA,2009,Housing,All,Core,77.4916722610297,77.0166479890292,99.2983174479782
LKA,2010,Housing,All,Core,78.0240975263788,77.7628541627575,99.6173344826846
LKA,2011,Housing,All,Core,78.5737794512688,78.5254487755143,99.92980458292
LKA,2012,Housing,All,Core,78.8478923888866,78.8478923888866,100
LKA,2013,Housing,All,Core,79.6437068530286,79.6437068530286,100
LKA,2014,Housing,All,Core,80.3507850186748,80.3507850186748,100
LKA,2015,Housing,All,Core,81.0877261505742,81.0877261505742,100
LKA,2016,Housing,All,Core,81.9147014592834,81.9147014592834,100
LKA,2017,Housing,All,Core,82.8424744614379,82.8424744614379,100
LKA,2018,Housing,All,Core,82.8424744614379,82.8424744614379,100
LSO,2007,Housing,All,Core,27.3390584890577,19.773079673473,71.8797061761797
LSO,2008,Housing,All,Core,28.353892085907,21.2765975381305,74.5350702332542
LSO,2009,Housing,All,Core,30.026228143147,22.7719805015986,75.3089736926502
LSO,2010,Housing,All,Core,31.893919178667,24.2602919568306,75.5204070277129
LSO,2011,Housing,All,Core,33.0415050221821,25.7413680009354,77.326118810445
LSO,2012,Housing,All,Core,33.9378844782226,27.1749399299235,79.4509381002782
LSO,2013,Housing,All,Core,35.1936205209316,28.5990432295436,80.616699170678
LSO,2014,Housing,All,Core,36.6147974012164,30.0140931829835,81.3138522131692
LSO,2015,Housing,All,Core,38.0472679521157,31.4205076484794,81.914877562482
LSO,2016,Housing,All,Core,39.1128254440772,32.8177131667876,83.2193890251767
LSO,2017,Housing,All,Core,40.7524878699053,33.9442000935871,82.5604155346551
LSO,2018,Housing,All,Core,40.7524878699053,33.9442000935871,82.5604155346551
LTU,2007,Housing,All,Core,75.9636340845241,75.9636340845241,100
LTU,2008,Housing,All,Core,76.9128049319021,76.9128049319021,100
LTU,2009,Housing,All,Core,79.6211002286984,79.6211002286984,100
LTU,2010,Housing,All,Core,80.5300974276703,80.5300974276703,100
LTU,2011,Housing,All,Core,81.1485396704475,81.1485396704475,100
LTU,2012,Housing,All,Core,82.1429336036592,82.1429336036592,100
LTU,2013,Housing,All,Core,83.2501703962565,83.2501703962565,100
LTU,2014,Housing,All,Core,84.4341282742343,84.4341282742343,100
LTU,2015,Housing,All,Core,85.2064959973324,85.2064959973324,100
LTU,2016,Housing,All,Core,85.9549038980636,85.9549038980636,100
LTU,2017,Housing,All,Core,86.6248662885595,86.6248662885595,100
LTU,2018,Housing,All,Core,86.6248662885595,86.6248662885595,100
LUX,2007,Housing,All,Core,94.4917942451641,94.4917942451641,100
LUX,2008,Housing,All,Core,94.5559594978546,94.5559594978546,100
LUX,2009,Housing,All,Core,94.7014336170041,94.7014336170041,100
LUX,2010,Housing,All,Core,94.6135827711878,94.6135827711878,100
LUX,2011,Housing,All,Core,94.5925270984858,94.5925270984858,100
LUX,2012,Housing,All,Core,94.5761551126714,94.5761551126714,100
LUX,2013,Housing,All,Core,94.4456479761937,94.4456479761937,100
LUX,2014,Housing,All,Core,94.3042283352794,94.3042283352794,100
LUX,2015,Housing,All,Core,94.1660892627651,94.1660892627651,100
LUX,2016,Housing,All,Core,94.0180941307208,94.0180941307208,100
LUX,2017,Housing,All,Core,93.9576430174615,93.9576430174615,100
LUX,2018,Housing,All,Core,93.9576430174615,93.9576430174615,100
LVA,2007,Housing,All,Core,83.6940876741871,83.6940876741871,100
LVA,2008,Housing,All,Core,84.1743789901076,84.1743789901076,100
LVA,2009,Housing,All,Core,85.4367054422677,85.4367054422677,100
LVA,2010,Housing,All,Core,85.9122246285456,85.9122246285456,100
LVA,2011,Housing,All,Core,85.7076131179791,85.7076131179791,100
LVA,2012,Housing,All,Core,85.6830517182679,85.6830517182679,100
LVA,2013,Housing,All,Core,85.7982946106186,85.7982946106186,100
LVA,2014,Housing,All,Core,86.0052150782268,86.0052150782268,100
LVA,2015,Housing,All,Core,86.2389775100673,86.2389775100673,100
LVA,2016,Housing,All,Core,86.5848944230461,86.5848944230461,100
LVA,2017,Housing,All,Core,86.8979901684695,86.8979901684695,100
LVA,2018,Housing,All,Core,86.8979901684695,86.8979901684695,100
MAR,2007,Housing,All,Core,69.970766522141,67.9875101702033,96.9696707207914
MAR,2008,Housing,All,Core,70.8819230966851,69.0868242645755,97.2831524235984
MAR,2009,Housing,All,Core,71.9715294626504,70.2847448510162,97.4765316936403
MAR,2010,Housing,All,Core,73.1152073284031,71.5152310638533,97.6347492948784
MAR,2011,Housing,All,Core,74.1500472754008,72.6948221067172,97.869860004126
MAR,2012,Housing,All,Core,75.389395435257,73.9820182786729,97.965240130124
MAR,2013,Housing,All,Core,76.5137053684406,75.2170882900212,98.1444403831127
MAR,2014,Housing,All,Core,77.4253379686023,76.1632596154396,98.2155597033709
MAR,2015,Housing,All,Core,78.184174316789,77.0342772612633,98.389654959917
MAR,2016,Housing,All,Core,79.186521945804,78.0097405488777,98.3735218323258
MAR,2017,Housing,All,Core,79.1654744328818,78.1021293016216,98.531151882224
MAR,2018,Housing,All,Core,79.1654744328818,78.1021293016216,98.531151882224
MDA,2007,Housing,All,Core,62.8776851282231,62.2593060227184,98.9016459966643
MDA,2008,Housing,All,Core,63.3333059258267,62.9136731417746,99.2795385974142
MDA,2009,Housing,All,Core,65.0802304437626,64.4606762656148,98.9845676056748
MDA,2010,Housing,All,Core,65.605105041734,65.1776210046706,99.3217307947835
MDA,2011,Housing,All,Core,66.2480192641052,65.9754187870523,99.5815100322125
MDA,2012,Housing,All,Core,67.4973492122584,67.1969250054277,99.5558809267328
MDA,2013,Housing,All,Core,67.8539853574495,67.8021552824548,99.9255584438864
MDA,2014,Housing,All,Core,68.4767185892521,68.4767185892521,100
MDA,2015,Housing,All,Core,68.8621229247459,68.8621229247459,100
MDA,2016,Housing,All,Core,68.6151430634437,68.6151430634437,100
MDA,2017,Housing,All,Core,68.2731077237581,68.2731077237581,100
MDA,2018,Housing,All,Core,68.2731077237581,68.2731077237581,100
MDG,2007,Housing,All,Core,16.2960263926476,9.80699188362244,60.6425001758018
MDG,2008,Housing,All,Core,17.0920248516504,10.5975509563233,62.5504811473255
MDG,2009,Housing,All,Core,19.5295201455983,11.4105626867869,58.8842117727923
MDG,2010,Housing,All,Core,21.3969059274254,12.2465805623851,57.6721166360614
MDG,2011,Housing,All,Core,23.1697095326133,13.105680942324,56.9945113853695
MDG,2012,Housing,All,Core,24.6805205974456,13.9880884137811,57.1270279746926
MDG,2013,Housing,All,Core,26.3975025384112,14.8938546439915,56.8768722065714
MDG,2014,Housing,All,Core,27.8931974437509,15.8233893430672,57.2093092067635
MDG,2015,Housing,All,Core,29.4694117233143,16.7765344173261,57.4303768620088
MDG,2016,Housing,All,Core,30.833254890416,17.7536897665626,58.120411094176
MDG,2017,Housing,All,Core,32.2270398198527,18.7548751975411,58.7748374241569
MDG,2018,Housing,All,Core,32.2270398198527,18.7548751975411,58.7748374241569
MDV,2007,Housing,All,Core,83.2747303212519,83.2747303212519,100
MDV,2008,Housing,All,Core,84.5242502861749,84.5242502861749,100
MDV,2009,Housing,All,Core,86.9244634001992,86.9244634001992,100
MDV,2010,Housing,All,Core,88.4366280713932,88.4366280713932,100
MDV,2011,Housing,All,Core,89.9778328791232,89.9778328791232,100
MDV,2012,Housing,All,Core,91.8340865401036,91.8340865401036,100
MDV,2013,Housing,All,Core,93.5376542559261,93.5376542559261,100
MDV,2014,Housing,All,Core,95.2936336908323,95.2936336908323,100
MDV,2015,Housing,All,Core,96.9716381813762,96.9716381813762,100
MDV,2016,Housing,All,Core,97.2352634275684,97.2352634275684,100
MDV,2017,Housing,All,Core,97.4418435283365,97.4418435283365,100
MDV,2018,Housing,All,Core,97.4418435283365,97.4418435283365,100
MEX,2007,Housing,All,Core,74.8383896047028,74.8383896047028,100
MEX,2008,Housing,All,Core,76.235687950427,76.235687950427,100
MEX,2009,Housing,All,Core,78.2590181202932,78.2590181202932,100
MEX,2010,Housing,All,Core,79.2694898006927,79.2694898006927,100
MEX,2011,Housing,All,Core,80.4325473697947,80.4325473697947,100
MEX,2012,Housing,All,Core,81.618649583997,81.618649583997,100
MEX,2013,Housing,All,Core,82.9989205572952,82.9989205572952,100
MEX,2014,Housing,All,Core,84.2766733065733,84.2766733065733,100
MEX,2015,Housing,All,Core,85.5437457153998,85.5437457153998,100
MEX,2016,Housing,All,Core,86.8735156331255,86.8735156331255,100
MEX,2017,Housing,All,Core,88.2020925913031,88.2020925913031,100
MEX,2018,Housing,All,Core,88.2020925913031,88.2020925913031,100
MHL,2007,Housing,All,Core,86.3291155305182,77.4629760687415,89.7313891542078
MHL,2008,Housing,All,Core,88.7146129481346,77.9848199927203,87.9167037130711
MHL,2009,Housing,All,Core,88.9995851530912,78.5217526541341,88.2531492753071
MHL,2010,Housing,All,Core,87.8917229740094,79.0735581008141,90.0124096253199
MHL,2011,Housing,All,Core,88.7861491765153,79.6400774904154,89.7588932905841
MHL,2012,Housing,All,Core,90.1207437352294,80.2208483480084,89.0886510388519
MHL,2013,Housing,All,Core,90.0000536658837,80.8153630256501,89.8879782391794
MHL,2014,Housing,All,Core,91.0293547918886,81.4233005395111,89.5561562549652
MHL,2015,Housing,All,Core,91.4629359426367,82.0441774134675,89.8296274140031
MHL,2016,Housing,All,Core,91.9948894756504,82.6776833368234,90.0184294027935
MHL,2017,Housing,All,Core,91.9122411383796,83.3232886916236,90.8244149799624
MHL,2018,Housing,All,Core,91.9122411383796,83.3232886916236,90.8244149799624
MKD,2007,Housing,All,Core,88.9591752190549,88.9591752190549,100
MKD,2008,Housing,All,Core,89.3743446293875,89.3743446293875,100
MKD,2009,Housing,All,Core,90.1037876466576,90.1037876466576,100
MKD,2010,Housing,All,Core,90.6924044631794,90.6924044631794,100
MKD,2011,Housing,All,Core,91.3633867964992,91.3633867964992,100
MKD,2012,Housing,All,Core,92.175976046186,92.175976046186,100
MKD,2013,Housing,All,Core,92.5906520966849,92.5906520966849,100
MKD,2014,Housing,All,Core,92.9456473777115,92.9456473777115,100
MKD,2015,Housing,All,Core,93.3086753543726,93.3086753543726,100
MKD,2016,Housing,All,Core,93.717027281782,93.717027281782,100
MKD,2017,Housing,All,Core,94.0602665935986,94.0602665935986,100
MKD,2018,Housing,All,Core,94.0602665935986,94.0602665935986,100
MLI,2007,Housing,All,Core,35.6081159186303,24.8692954278485,69.9332064317621
MLI,2008,Housing,All,Core,36.8012266042786,25.9258221019786,70.5170160531599
MLI,2009,Housing,All,Core,37.9807948318751,27.0004967213273,71.1357876109942
MLI,2010,Housing,All,Core,39.033185598579,28.0918073330119,71.992508475885
MLI,2011,Housing,All,Core,40.5301632225599,29.1991548503785,72.0420476012004
MLI,2012,Housing,All,Core,43.0427422903807,30.3219371418289,70.4200934707162
MLI,2013,Housing,All,Core,44.8196559890178,31.4595545079872,70.1438250495503
MLI,2014,Housing,All,Core,45.3512884376842,32.611708357666,71.8394490502034
MLI,2015,Housing,All,Core,46.1441612918759,33.7774873496825,73.1070964106716
MLI,2016,Housing,All,Core,47.0365526784369,34.9566055562678,74.2012716094286
MLI,2017,Housing,All,Core,48.0724328917646,36.1487601704736,75.0557526197892
MLI,2018,Housing,All,Core,48.0724328917646,36.1487601704736,75.0557526197892
MLT,2007,Housing,All,Core,99.9803685099807,99.9803685099807,100
MLT,2008,Housing,All,Core,99.9763574427205,99.9763574427205,100
MLT,2009,Housing,All,Core,99.9729062586001,99.9729062586001,100
MLT,2010,Housing,All,Core,99.9684652619619,99.9684652619619,100
MLT,2011,Housing,All,Core,99.9646796083982,99.9646796083982,100
