year,country_code,metric_code,mean,sd,lobound_10,upbound_90
2020,TON,assem,8.1563425,.41754651,7.6218829,8.6908016
2021,TON,assem,8.5110083,.46304497,7.9183106,9.1037054
2020,TUV,assem,8.7521448,.76231104,7.7763867,9.7279034
2021,TUV,assem,8.7885494,1.0342159,7.4647532,10.112346
2019,TWN,assem,7.6849542,.21376047,7.4113407,7.9585676
2020,TWN,assem,7.4940748,.16206214,7.2866354,7.7015142
2021,TWN,assem,7.1526942,.27176616,6.8048334,7.500555
2017,USA,assem,6.1775203,.82668626,5.1193619,7.2356787
2018,USA,assem,7.0289617,.36285442,6.564508,7.4934154
2019,USA,assem,6.9109087,.25861368,6.5798831,7.2419343
2020,USA,assem,5.5585909,.31714723,5.1526423,5.9645395
2021,USA,assem,6.676415,.50347567,6.0319662,7.3208637
2017,VEN,assem,2.6155519,.88287002,1.4854783,3.7456255
2018,VEN,assem,3.3484092,.31671801,2.9430101,3.7538083
2019,VEN,assem,3.5644088,.17207594,3.3441515,3.7846661
2020,VEN,assem,3.3771868,.18513182,3.140218,3.6141555
2021,VEN,assem,3.228524,.46399397,2.6346116,3.8224363
2017,VNM,assem,1.5640527,.76508576,.5847429,2.5433624
2018,VNM,assem,3.0642669,.32148442,2.6527669,3.4757669
2019,VNM,assem,3.4513826,.18181288,3.2186623,3.684103
2020,VNM,assem,3.272794,.15791106,3.0706677,3.4749203
2021,VNM,assem,2.9494112,.25171751,2.6272128,3.2716095
2018,WSM,assem,7.5314088,.7464543,6.5759473,8.4868698
2019,WSM,assem,8.376543,.39079896,7.8763204,8.8767653
2020,WSM,assem,8.4936829,.53385407,7.8103495,9.1770163
2021,WSM,assem,5.4729595,.76179802,4.497858,6.448061
2017,AGO,express,3.4394696,1.2438318,1.8473649,5.0315742
2018,AGO,express,5.1584606,.43058306,4.6073141,5.7096071
2019,AGO,express,4.4909506,.35144594,4.0410995,4.9408016
2020,AGO,express,3.5879924,.52647448,2.9141052,4.2618799
2021,AGO,express,3.9747622,1.2254708,2.4061596,5.543365
2019,ASM,express,8.2757654,.71022385,7.3666787,9.1848516
2017,AUS,express,7.1822429,.78315848,6.1798,8.1846857
2018,AUS,express,6.4718108,.33112809,6.047967,6.8956547
2019,AUS,express,6.2904458,.2195632,6.0094051,6.5714865
2020,AUS,express,6.5364647,.24577889,6.2218676,6.8510618
2021,AUS,express,6.7193446,.49510381,6.0856118,7.3530774
2017,BRA,express,5.9932714,.70971638,5.0848346,6.9017081
2018,BRA,express,5.5373917,.23393992,5.2379484,5.8368349
2019,BRA,express,4.3685904,.15767471,4.1667666,4.5704141
2020,BRA,express,4.4984498,.20679645,4.2337503,4.7631493
2021,BRA,express,4.4653616,.48675293,3.8423178,5.0884051
2020,CHN,express,2.4116445,.1504467,2.2190726,2.6042163
2021,CHN,express,2.284209,.16055091,2.0787039,2.4897141
2017,COD,express,2.1681538,1.5372703,.20044777,4.13586
2018,COD,express,2.6686125,.41175157,2.1415706,3.1956544
2019,COD,express,5.0248742,.3788518,4.5399437,5.5098047
2020,COD,express,4.2399564,.85244149,3.1488314,5.3310814
2021,COD,express,4.6576438,1.6274319,2.5745311,6.7407565
2018,COK,express,7.2384448,.52105963,6.5714884,7.9054012
2019,COK,express,7.2577391,.43747646,6.6977692,7.817709
2020,COK,express,6.7510734,.54177958,6.0575957,7.444551
2021,COK,express,6.9650788,.72309262,6.0395203,7.8906374
2017,FJI,express,3.2125573,.49304417,2.5814607,3.8436539
2018,FJI,express,3.9586415,.33067209,3.5353813,4.3819017
2019,FJI,express,4.1886387,.25758323,3.8589323,4.5183454
2020,FJI,express,4.7118478,.39443621,4.2069693,5.2167263
2021,FJI,express,5.327466,.55369633,4.6187348,6.0361972
2019,FSM,express,7.3773017,.76982123,6.3919306,8.3626728
2020,FSM,express,6.9676232,.85887647,5.8682613,8.0669851
2017,GBR,express,8.1078529,.83917093,7.0337143,9.1819916
2018,GBR,express,7.0613427,.34532735,6.6193237,7.5033617
2019,GBR,express,6.8649778,.32293144,6.4516258,7.2783298
2020,GBR,express,6.4532819,.3622624,5.9895859,6.9169779
2021,GBR,express,5.3866777,.53991395,4.6955881,6.0777674
2018,GUM,express,7.5601783,.51660776,6.8989205,8.2214365
2019,GUM,express,7.7836556,.39768845,7.2746143,8.292697
2020,GUM,express,8.2172146,.65255922,7.3819389,9.0524902
2019,HKG,express,4.6674581,.3108066,4.2696257,5.0652905
2020,HKG,express,3.2984533,.21795827,3.0194666,3.57744
2021,HKG,express,2.6906769,.29242751,2.3163698,3.0649841
2020,IND,express,3.5276306,.28037146,3.1687551,3.8865061
2021,IND,express,3.5424249,.27918866,3.1850634,3.8997865
2017,JOR,express,4.2377911,1.4135572,2.4284379,6.0471444
2018,JOR,express,4.3318172,.50162631,3.6897354,4.9738989
2019,JOR,express,3.6111326,.31489637,3.2080653,4.0142002
2020,JOR,express,3.12075,.37153417,2.6451862,3.5963137
2021,JOR,express,4.0952082,.61858892,3.3034143,4.887002
2017,KAZ,express,2.3508203,.50379741,1.7059596,2.995681
2018,KAZ,express,2.9013135,.19220626,2.6552894,3.1473377
2019,KAZ,express,3.1693728,.16547124,2.9575696,3.381176
2020,KAZ,express,3.5477378,.20173796,3.2895133,3.8059623
2021,KAZ,express,4.2529988,.50021726,3.6127207,4.8932767
2017,KGZ,express,4.9091749,.78273714,3.9072714,5.9110785
2018,KGZ,express,5.7289228,.34810457,5.283349,6.1744967
2019,KGZ,express,4.3014603,.30365166,3.9127862,4.6901345
2020,KGZ,express,4.3678498,.41366428,3.8383596,4.8973403
2021,KGZ,express,5.0436144,.7242077,4.1166286,5.9706001
2019,KIR,express,6.4112434,.62619495,5.609714,7.2127728
2020,KIR,express,6.0723214,.48174167,5.4556923,6.6889505
2017,KOR,express,6.7552767,.69297123,5.8682737,7.6422796
2018,KOR,express,6.7220006,.42687148,6.1756053,7.2683959
2019,KOR,express,6.7637587,.33944988,6.3292627,7.1982546
2020,KOR,express,6.8658805,.32151735,6.4543381,7.2774229
2021,KOR,express,7.2792463,.53787416,6.5907674,7.9677253
2017,LBR,express,8.647192,1.0251298,7.3350258,9.9593582
2018,LBR,express,6.5308738,.49605057,5.8959289,7.1658187
2019,LBR,express,4.5045786,.43898025,3.9426839,5.0664735
2020,LBR,express,4.5203776,.47554502,3.91168,5.1290751
2017,MEX,express,3.8426476,.70377874,2.9418108,4.7434845
2018,MEX,express,4.1709566,.30649173,3.7786472,4.5632658
2019,MEX,express,4.8626657,.26862571,4.5188246,5.2065067
2020,MEX,express,4.8066397,.34923807,4.3596148,5.2536645
2021,MEX,express,4.4826069,.54554981,3.7843032,5.1809106
2019,MHL,express,6.691052,1.2664793,5.0699587,8.3121452
2017,MOZ,express,4.0731902,.89207959,2.9313283,5.2150521
2018,MOZ,express,3.8675301,.353356,3.4152343,4.3198256
2019,MOZ,express,3.471364,.23150308,3.17504,3.767688
2020,MOZ,express,3.9928231,.33190465,3.5679851,4.4176612
2021,MOZ,express,4.0966225,.48665899,3.4736989,4.7195458
2019,MYS,express,5.4756904,.4943592,4.8429108,6.10847
2020,MYS,express,4.0981922,.23483537,3.7976029,4.3987813
2021,MYS,express,4.1040792,.71518236,3.1886458,5.0195127
2018,NCL,express,6.1682448,.59831297,5.4024043,6.9340854
2019,NCL,express,7.440711,.37219203,6.9643054,7.9171166
2020,NCL,express,7.7270851,.47512996,7.1189189,8.3352518
2021,NCL,express,8.2950373,.72429615,7.367938,9.2221365
2018,NIU,express,8.3002501,1.2255193,6.7315855,9.8689146
2019,NIU,express,8.4332647,.72198337,7.5091262,9.3574038
2020,NIU,express,8.4841948,.68217754,7.6110077,9.3573818
2018,NMI,express,7.8332572,.90088034,6.6801305,8.9863844
2019,NMI,express,6.7797432,.7820009,5.7787819,7.7807045
2020,NMI,express,5.1826363,.94529933,3.9726532,6.3926196
2017,NPL,express,5.146246,2.2418907,2.2766259,8.0158663
2018,NPL,express,4.7821326,.58800304,4.0294886,5.5347767
2019,NPL,express,4.5719151,.384379,4.0799098,5.0639205
2020,NPL,express,5.3966336,.58512026,4.6476798,6.1455874
2021,NPL,express,6.4645138,1.3113101,4.786037,8.1429911
2018,NRU,express,3.8968215,.80301195,2.8689661,4.9246769
2019,NRU,express,3.908926,.87425488,2.7898798,5.0279722
2017,NZL,express,8.7708521,.77053636,7.7845654,9.7571383
2018,NZL,express,7.8808751,.30596152,7.4892445,8.2725058
2019,NZL,express,7.6235013,.22226666,7.3389997,7.9080029
2020,NZL,express,7.7204695,.31636724,7.3155193,8.1254196
2021,NZL,express,7.7986121,.54394954,7.1023569,8.4948673
2018,PNG,express,6.5496321,.48911437,5.9235659,7.1756983
2019,PNG,express,6.4902458,.39761403,5.9812999,6.9991918
2020,PNG,express,6.3645864,.45521683,5.781909,6.9472637
2021,PNG,express,5.8519144,.69885725,4.957377,6.7464519
2019,PYF,express,6.0104656,.91553098,4.8385859,7.1823454
2020,PYF,express,5.5971384,.81282389,4.5567236,6.6375532
2021,PYF,express,6.1989498,.97325945,4.9531779,7.4447217
2017,SAU,express,1.020469,1.1253421,-.41996896,2.460907
2018,SAU,express,1.5234352,.48708424,.89996743,2.146903
2019,SAU,express,2.0611761,.2535893,1.7365818,2.3857703
2020,SAU,express,2.0561435,.31636542,1.6511958,2.4610913
2021,SAU,express,2.2060196,.44330442,1.63859,2.7734492
2018,SLB,express,4.5866332,.9473573,3.3740158,5.7992506
2019,SLB,express,3.8782668,.88952255,2.7396779,5.0168557
2020,SLB,express,2.5983496,.78333336,1.5956829,3.6010163
2018,TON,express,7.3352294,.65672517,6.4946213,8.1758375
2019,TON,express,7.5674391,.38327202,7.0768509,8.0580273
2020,TON,express,7.583919,.39295205,7.0809402,8.0868979
2021,TON,express,7.6098971,.47413242,7.0030074,8.2167864
2019,TUV,express,8.4234715,.99640894,7.148068,9.6988745
2020,TUV,express,7.2902126,.97839266,6.0378699,8.5425549
2021,TUV,express,7.2715631,1.0084023,5.9808083,8.5623178
2019,TWN,express,7.3320622,.19322067,7.0847397,7.5793848
2020,TWN,express,7.1959319,.15912336,6.9922538,7.39961
2021,TWN,express,6.8204002,.2818732,6.4596024,7.1811981
2017,USA,express,5.9635119,.70651436,5.0591736,6.8678503
2018,USA,express,6.2320557,.31479931,5.8291125,6.6349988
2019,USA,express,6.0399652,.23484842,5.7393594,6.3405709
2020,USA,express,5.7023511,.33569652,5.2726598,6.1320424
2021,USA,express,6.6485267,.52954364,5.9707108,7.3263426
2017,VEN,express,2.9305542,1.3699042,1.1770768,4.6840315
2018,VEN,express,2.7852569,.29202327,2.4114671,3.1590466
2019,VEN,express,3.0202501,.18659188,2.7814124,3.2590878
2020,VEN,express,3.1523345,.22413613,2.8654401,3.4392288
2021,VEN,express,3.3308218,.4608798,2.7408955,3.920748
2017,VNM,express,1.6918119,.80165654,.66569155,2.7179322
2018,VNM,express,2.3646913,.25053355,2.0440083,2.6853743
2019,VNM,express,2.6446517,.18321835,2.4101322,2.8791711
2020,VNM,express,2.8483946,.18170217,2.6158159,3.0809734
2021,VNM,express,2.9247222,.24733555,2.6081326,3.2413118
2019,VUT,express,5.826942,1.1330509,4.376637,7.277247
2020,VUT,express,6.2858777,1.0741453,4.9109716,7.6607838
2018,WSM,express,5.740015,.72399479,4.8133016,6.6667285
2019,WSM,express,6.4828858,.55771512,5.7690105,7.1967611
2020,WSM,express,6.4962149,.53821802,5.8072958,7.1851339
2021,WSM,express,5.0633707,.59331197,4.3039312,5.8228102
2017,AGO,polpart,3.6236932,.73766166,2.6794863,4.5679002
2018,AGO,polpart,5.2975569,.54669625,4.5977855,5.9973283
2019,AGO,polpart,4.7530169,.49245104,4.1226797,5.3833542
2020,AGO,polpart,3.5232835,.45904955,2.9356999,4.110867
2021,AGO,polpart,4.2089968,1.443041,2.3619044,6.0560894
2019,ASM,polpart,8.3572149,.56522793,7.6337233,9.0807066
2020,ASM,polpart,7.4525208,1.0175707,6.1500301,8.7550116
2017,AUS,polpart,8.6189251,.53827369,7.929935,9.3079157
2018,AUS,polpart,8.1848803,.25261882,7.8615284,8.5082321
2019,AUS,polpart,7.8266563,.17982925,7.5964751,8.056838
2020,AUS,polpart,7.707438,.20857121,7.4404669,7.9744091
2021,AUS,polpart,7.1347828,.47641185,6.5249758,7.7445898
2017,BRA,polpart,5.606061,.65513968,4.7674823,6.4446397
2018,BRA,polpart,5.7530737,.3286095,5.3324537,6.1736937
2019,BRA,polpart,5.7465672,.29061016,5.3745861,6.1185484
2020,BRA,polpart,5.8530793,.386035,5.3589544,6.3472042
2021,BRA,polpart,5.8688374,.58769268,5.1165905,6.6210842
2020,CHN,polpart,1.9528643,.20500608,1.6904565,2.2152719
2021,CHN,polpart,1.9173229,.20987129,1.6486876,2.1859581
2017,COD,polpart,1.6026276,1.3456421,-.11979424,3.3250494
2018,COD,polpart,4.2079024,.55510873,3.4973633,4.9184418
2019,COD,polpart,6.3524323,.60537165,5.5775566,7.1273079
2020,COD,polpart,5.7740803,1.0598292,4.4174991,7.1306615
2021,COD,polpart,5.6735654,1.8655857,3.2856157,8.0615149
2018,COK,polpart,7.032939,.80785036,5.9988904,8.066987
2019,COK,polpart,7.3970985,.45601892,6.8133945,7.9808025
2020,COK,polpart,8.0782681,.37490264,7.5983925,8.5581436
2021,COK,polpart,8.4944525,.50692713,7.8455858,9.1433191
2017,FJI,polpart,4.8188972,.8197915,3.7695642,5.8682303
2018,FJI,polpart,5.4135752,.41939735,4.8767467,5.9504037
2019,FJI,polpart,5.3236461,.42577326,4.7786565,5.8686357
2020,FJI,polpart,6.2936535,.43532416,5.7364388,6.8508682
2021,FJI,polpart,7.2648988,.46590886,6.6685352,7.8612623
2019,FSM,polpart,8.0576591,.82213682,7.0053239,9.1099939
2020,FSM,polpart,6.9844127,1.2710637,5.357451,8.6113739
2017,GBR,polpart,7.0394535,.80994236,6.0027275,8.0761795
2018,GBR,polpart,7.089592,.34294337,6.6506243,7.5285597
2019,GBR,polpart,7.2381439,.35572988,6.7828097,7.6934781
2020,GBR,polpart,7.1241221,.35023609,6.6758199,7.5724244
2021,GBR,polpart,6.6863418,.4698734,6.0849037,7.2877798
2018,GUM,polpart,8.0207729,.45030883,7.4443774,8.597168
2019,GUM,polpart,8.1304827,.33447137,7.7023592,8.5586061
2020,GUM,polpart,7.667685,.80555135,6.6365795,8.6987906
2019,HKG,polpart,4.0338268,.29868117,3.651515,4.4161386
2020,HKG,polpart,2.8930259,.1996417,2.6374846,3.1485672
2021,HKG,polpart,2.4187508,.33035922,1.995891,2.8416107
2020,IND,polpart,6.6459355,.57589334,5.908792,7.3830791
2021,IND,polpart,6.823977,.54061258,6.1319928,7.5159612
2017,JOR,polpart,4.9377575,.82636744,3.8800073,5.9955077
2018,JOR,polpart,4.5936165,.51677597,3.9321432,5.2550898
2019,JOR,polpart,4.8436012,.58357334,4.0966272,5.5905752
2020,JOR,polpart,5.0222559,.71789777,4.1033468,5.941165
2021,JOR,polpart,5.6584272,1.0862017,4.2680893,7.0487652
2017,KAZ,polpart,2.4139688,.5063554,1.7658339,3.0621037
2018,KAZ,polpart,3.3747485,.24558266,3.0604026,3.6890943
2019,KAZ,polpart,3.342797,.18730861,3.1030421,3.582552
2020,KAZ,polpart,3.4367304,.24807632,3.1191926,3.7542682
2021,KAZ,polpart,3.5084715,.54454976,2.8114479,4.2054954
2017,KGZ,polpart,4.2367005,.71791196,3.3177733,5.1556277
2018,KGZ,polpart,6.089334,.45805144,5.5030284,6.6756396
2019,KGZ,polpart,5.2520876,.43153584,4.6997218,5.8044534
2020,KGZ,polpart,4.8545103,.42083862,4.3158369,5.3931837
2021,KGZ,polpart,5.6525998,.71806067,4.7334824,6.5717173
2019,KIR,polpart,6.9945674,.98199517,5.7376137,8.2515211
2020,KIR,polpart,7.4910936,.68946236,6.608582,8.3736057
2017,KOR,polpart,8.2842817,.56807828,7.5571413,9.0114222
2018,KOR,polpart,7.5541511,.48299626,6.9359159,8.1723862
2019,KOR,polpart,6.883039,.46881568,6.2829547,7.4831233
2020,KOR,polpart,7.6076822,.41043371,7.0823269,8.1330376
2021,KOR,polpart,7.9190073,.57237267,7.1863704,8.6516447
2017,LBR,polpart,8.4297142,.93142575,7.2374892,9.6219387
2018,LBR,polpart,6.7921376,.9079597,5.6299491,7.9543262
2019,LBR,polpart,4.7020402,.42309099,4.1604838,5.2435966
2020,LBR,polpart,5.7189827,.62665701,4.9168615,6.5211039
2017,MEX,polpart,4.8991203,.82989997,3.8368483,5.9613924
2018,MEX,polpart,6.3234806,.45731747,5.7381144,6.9088469
2019,MEX,polpart,6.7540812,.28225708,6.3927922,7.1153703
2020,MEX,polpart,6.5682268,.32560498,6.1514525,6.9850011
2021,MEX,polpart,6.6956134,.58382505,5.9483175,7.4429092
2019,MHL,polpart,7.4036059,.67567247,6.5387454,8.2684669
2020,MHL,polpart,7.2033072,1.0251653,5.8910956,8.5155191
2017,MOZ,polpart,3.9687066,.83860868,2.8952875,5.0421257
2018,MOZ,polpart,4.4025283,.31955898,3.9934928,4.811564
2019,MOZ,polpart,4.5338368,.44423652,3.965214,5.1024594
2020,MOZ,polpart,6.2478061,.63793612,5.4312477,7.0643644
2021,MOZ,polpart,6.0035191,.89476323,4.858222,7.1488161
2019,MYS,polpart,6.6582508,.43507013,6.1013613,7.2151403
2020,MYS,polpart,4.9057736,.58246809,4.1602144,5.6513329
2021,MYS,polpart,5.1668882,.9348433,3.9702888,6.3634877
2018,NCL,polpart,7.1863213,.62836146,6.3820186,7.990624
2019,NCL,polpart,8.1336765,.38913837,7.6355796,8.6317739
2020,NCL,polpart,8.2450314,.35360524,7.7924166,8.6976461
2021,NCL,polpart,7.0949044,.7068103,6.1901875,7.9996214
2018,NIU,polpart,8.2151165,.58470803,7.4666901,8.9635429
2019,NIU,polpart,7.8069472,.49772927,7.1698537,8.4440403
2020,NIU,polpart,7.5191045,.77309209,6.5295467,8.5086622
2018,NMI,polpart,7.8347707,.87470818,6.7151442,8.9543972
2019,NMI,polpart,7.8634973,.47463444,7.2559652,8.4710293
2020,NMI,polpart,7.7781048,.62695181,6.9756064,8.5806026
2017,NPL,polpart,7.8118348,1.6137419,5.7462454,9.8774242
2018,NPL,polpart,7.1865358,.57092953,6.4557462,7.9173255
2019,NPL,polpart,6.0201735,.52753359,5.3449306,6.6954165
2020,NPL,polpart,6.2591019,.56536788,5.5354309,6.9827728
2021,NPL,polpart,7.1558404,1.0602825,5.7986789,8.5130024
2018,NRU,polpart,6.2135558,.58860886,5.4601364,6.9669752
2019,NRU,polpart,6.5898733,.5300827,5.9113674,7.2683792
2017,NZL,polpart,7.4784656,.68615746,6.600184,8.3567467
2018,NZL,polpart,7.4658389,.25602505,7.1381269,7.793551
2019,NZL,polpart,7.8649778,.19664159,7.6132765,8.1166792
2020,NZL,polpart,8.1364622,.25889999,7.8050704,8.4678545
2021,NZL,polpart,8.3078985,.60942823,7.5278306,9.0879669
2018,PNG,polpart,6.524106,.59909433,5.7572651,7.290947
2019,PNG,polpart,6.9896221,.41593137,6.4572301,7.5220141
2020,PNG,polpart,7.2092285,.41072887,6.6834955,7.7349615
2021,PNG,polpart,6.6058993,.58885276,5.8521676,7.3596311
2019,PYF,polpart,7.1400213,.59560126,6.3776517,7.902391
2020,PYF,polpart,7.2076058,.5723753,6.4749656,7.9402461
2021,PYF,polpart,7.7939138,.85507149,6.6994224,8.8884058
2017,SAU,polpart,1.0941263,.9882921,-.17088754,2.3591402
2018,SAU,polpart,1.3520546,.43697509,.79272646,1.9113827
2019,SAU,polpart,1.6098365,.28702003,1.2424508,1.9772221
2020,SAU,polpart,1.863542,.31507665,1.4602438,2.26684
2021,SAU,polpart,2.1995823,.52473789,1.5279179,2.8712468
2019,SLB,polpart,6.8002892,1.1072582,5.3829985,8.2175798
2020,SLB,polpart,5.762619,1.2128927,4.2101164,7.3151217
2018,TON,polpart,7.3989315,.58824086,6.6459832,8.1518803
2019,TON,polpart,7.9754543,.46310982,7.3826737,8.5682344
2020,TON,polpart,8.6432791,.38254613,8.1536198,9.1329384
2021,TON,polpart,8.5159187,.45595545,7.9322958,9.0995417
2020,TUV,polpart,7.9863563,1.3131534,6.3055201,9.6671925
2021,TUV,polpart,8.7521772,1.0685897,7.3843822,10.119972
2019,TWN,polpart,7.5886598,.1996969,7.3330479,7.8442717
2020,TWN,polpart,7.6459327,.16452029,7.4353466,7.8565187
2021,TWN,polpart,7.6697774,.28556237,7.3042574,8.0352974
2017,USA,polpart,4.5477076,.64958978,3.7162325,5.3791823
2018,USA,polpart,5.2384892,.32959652,4.8166056,5.6603727
2019,USA,polpart,5.5046625,.2715649,5.1570597,5.8522654
2020,USA,polpart,5.008697,.28942764,4.6382298,5.3791642
2021,USA,polpart,5.2178178,.61556399,4.4298959,6.0057397
2017,VEN,polpart,2.494226,.84581178,1.4115869,3.576865
2018,VEN,polpart,2.7554457,.25471678,2.4294083,3.0814831
2019,VEN,polpart,2.9548321,.19276871,2.7080882,3.201576
2020,VEN,polpart,3.0128143,.22029874,2.7308319,3.2947967
2021,VEN,polpart,2.7353995,.52854025,2.0588679,3.411931
2017,VNM,polpart,1.5356436,.74197382,.58591712,2.4853702
2018,VNM,polpart,2.4635682,.30103067,2.078249,2.8488874
2019,VNM,polpart,2.9238455,.17677847,2.6975691,3.1501219
2020,VNM,polpart,2.9851558,.15798162,2.7829394,3.1873722
2021,VNM,polpart,3.1045928,.29293403,2.7296371,3.4795485
2019,VUT,polpart,7.5633073,.83956432,6.4886651,8.6379499
2020,VUT,polpart,6.1643596,1.4177737,4.3496094,7.9791098
2018,WSM,polpart,7.6828752,1.3648041,5.935926,9.4298248
2019,WSM,polpart,7.8034935,.70932209,6.8955612,8.7114258
2020,WSM,polpart,6.8259897,.63987005,6.0069561,7.6450233
2021,WSM,polpart,5.0532875,.97598958,3.8040209,6.3025541
2017,AGO,physint,4.3240805,.77791822,3.3283451,5.3198156
2018,AGO,physint,4.8553429,.77551919,3.8626783,5.8480072
2019,AGO,physint,4.4096203,.75944978,3.4375246,5.3817158
2020,AGO,physint,3.3926764,.8532443,2.3005238,4.4848289
2021,AGO,physint,2.7685995,.9313274,1.5765004,3.9606986
2019,ASM,physint,7.2355313,.99557954,5.9611897,8.5098734
2017,AUS,physint,7.0857596,.7224558,6.161016,8.0105028
2018,AUS,physint,6.8970408,.72612315,5.9676032,7.8264785
2019,AUS,physint,6.5223932,.73963708,5.5756578,7.4691286
2020,AUS,physint,7.0882778,.7679196,6.105341,8.0712147
2021,AUS,physint,7.9413719,.81059116,6.9038153,8.9789286
2017,BRA,physint,3.1361861,.76095265,2.1621668,4.1102057
2018,BRA,physint,3.1033776,.73712772,2.1598542,4.0469012
2019,BRA,physint,2.7007878,.75247532,1.7376194,3.6639562
2020,BRA,physint,3.2480557,.78193557,2.2471781,4.2489333
2021,BRA,physint,3.4567974,.79324812,2.4414399,4.4721551
2020,CHN,physint,2.8122859,.72799659,1.8804502,3.7441216
2021,CHN,physint,2.8272932,.71785086,1.908444,3.7461421
2018,COD,physint,3.1638875,.77573705,2.170944,4.1568308
2019,COD,physint,4.3470898,.7539115,3.3820829,5.3120966
2020,COD,physint,4.1266274,.70824653,3.2200718,5.0331831
2021,COD,physint,4.098103,.7694937,3.1131511,5.083055
2018,COK,physint,7.6949034,.88682169,6.5597715,8.8300352
2019,COK,physint,8.0211716,.77921492,7.0237765,9.0185671
2020,COK,physint,8.1425352,.74905258,7.1837478,9.1013222
2021,COK,physint,8.1441174,.7456581,7.1896749,9.0985594
2017,FJI,physint,6.4501419,.83297342,5.3839359,7.5163479
2018,FJI,physint,6.8952899,.73843545,5.9500923,7.8404875
2019,FJI,physint,7.297369,.75963956,6.3250303,8.2697077
2020,FJI,physint,7.0515118,.74500483,6.0979056,8.0051184
2021,FJI,physint,7.0128651,.71967053,6.0916867,7.9340434
2019,FSM,physint,8.0231752,1.2729919,6.3937454,9.6526051
2020,FSM,physint,8.9835148,.96391374,7.7497053,10.217324
2017,GBR,physint,7.2575727,.72576255,6.3285966,8.1865482
2018,GBR,physint,7.0877142,.72633183,6.1580095,8.0174189
2019,GBR,physint,6.947823,.73382628,6.0085254,7.8871207
2020,GBR,physint,7.2589321,.74920219,6.2999535,8.2179108
2021,GBR,physint,7.567503,.84190303,6.4898672,8.6451387
2018,GUM,physint,7.8303642,.78880405,6.8206949,8.8400335
2019,GUM,physint,7.773355,.76752269,6.790926,8.755784
2020,GUM,physint,7.1119695,.75566906,6.1447129,8.0792255
2019,HKG,physint,6.5811868,.81675154,5.5357447,7.6266289
2020,HKG,physint,6.4993033,.7336719,5.5602031,7.4384036
2021,HKG,physint,6.51373,.75078297,5.5527277,7.4747324
2020,IND,physint,4.1643987,.74965662,3.2048383,5.1239591
2021,IND,physint,4.6062803,.76977682,3.620966,5.5915947
2017,JOR,physint,6.2233334,.94781703,5.0101275,7.4365392
2018,JOR,physint,6.2816472,.82983524,5.2194581,7.3438363
2019,JOR,physint,6.0321689,.78758019,5.0240664,7.0402713
2020,JOR,physint,6.1094785,.8552646,5.01474,7.204217
2021,JOR,physint,6.0168252,.93786162,4.8163624,7.217288
2017,KAZ,physint,5.6882467,.73088491,4.7527142,6.6237793
2018,KAZ,physint,5.8122725,.72366685,4.8859792,6.7385659
2019,KAZ,physint,5.1102357,.71566951,4.1941786,6.0262928
2020,KAZ,physint,5.2209582,.76347506,4.24371,6.1982064
2021,KAZ,physint,4.9427857,.70896423,4.0353117,5.8502598
2017,KGZ,physint,6.5890422,.76362073,5.6116076,7.5664768
2018,KGZ,physint,6.7918506,.75188351,5.8294396,7.7542615
2019,KGZ,physint,6.8665404,.7800349,5.8680959,7.864985
2020,KGZ,physint,6.4191327,.74188989,5.4695134,7.368752
2021,KGZ,physint,6.0823755,.76179361,5.1072798,7.0574713
2019,KIR,physint,7.4477205,.97293162,6.2023683,8.6930733
2020,KIR,physint,7.5773854,.79277503,6.5626335,8.5921373
2021,KIR,physint,7.8724031,.8705917,6.7580457,8.9867601
2017,KOR,physint,7.2028823,.9092316,6.0390658,8.3666992
2018,KOR,physint,8.0439816,.8445394,6.9629712,9.1249924
2019,KOR,physint,8.3114643,.87456715,7.1920185,9.4309101
2020,KOR,physint,8.1377411,.74755198,7.1808743,9.0946074
2021,KOR,physint,8.2652664,.75757092,7.2955756,9.2349567
2017,LBR,physint,5.8161044,.75596511,4.8484693,6.7837396
2018,LBR,physint,6.6180897,.83833176,5.5450249,7.6911545
2019,LBR,physint,5.2368641,.84560937,4.1544843,6.3192439
2020,LBR,physint,5.2558103,.89066535,4.1157584,6.3958621
2021,LBR,physint,6.3601441,.9710232,5.1172342,7.603054
2017,MEX,physint,2.0245345,.73613489,1.0822818,2.9667871
2018,MEX,physint,1.9890026,.80870926,.95385474,3.0241504
2019,MEX,physint,2.4271507,.73557079,1.4856201,3.3686814
2020,MEX,physint,2.9530883,.84041595,1.8773558,4.0288205
2021,MEX,physint,4.0267859,.7253952,3.09828,4.9552917
2019,MHL,physint,6.5896473,.99538565,5.3155537,7.8637409
2020,MHL,physint,5.7494073,.80009103,4.7252908,6.7735238
2017,MOZ,physint,4.074111,.81543136,3.0303588,5.1178632
2018,MOZ,physint,4.1364689,.71525043,3.2209482,5.0519896
2019,MOZ,physint,3.9955363,.76232654,3.0197585,4.9713144
2020,MOZ,physint,3.2977526,.80010825,2.2736142,4.3218913
2021,MOZ,physint,3.6740274,.76318133,2.6971552,4.6508994
2019,MYS,physint,6.2636881,.77861238,5.2670641,7.2603121
2020,MYS,physint,6.5869746,.73789078,5.6424747,7.5314746
2021,MYS,physint,6.8781943,.91306567,5.7094703,8.0469189
2018,NCL,physint,8.3543053,.78500062,7.3495045,9.3591061
